327, 0 0 4 4 0;
328, 0 0 2 2 0;
329, 0 0 2 2 0;
330, 0 0 2 2 0;
331, 0 0 0 0 0;
332, 0 0 0 0 0;
333, 0 0 0 0 0;
334, 0 0 0 0 0;
335, 0 0 2 2 0;
336, 0 0 5 5 0;
337, 0 0 10 10 0;
338, 0 0 11 11 0;
339, 0 0 15 15 0;
340, 0 0 21 21 0;
341, 0 0 25 25 0;
342, 0 0 26 26 0;
343, 0 0 33 33 0;
344, 0 0 35 35 0;
345, 0 0 46 46 0;
346, 0 0 48 48 0;
347, 0 0 56 56 0;
348, 0 0 60 60 0;
349, 0 0 68 68 0;
350, 0 0 72 72 0;
351, 0 0 74 74 0;
352, 0 0 83 83 0;
353, 0 0 88 88 0;
354, 0 0 91 91 0;
355, 0 0 97 97 0;
356, 0 0 98 98 0;
357, 0 0 99 99 0;
358, 0 0 99 99 0;
359, 0 0 99 99 0;
360, 0 0 99 99 0;
361, 0 0 99 99 0;
362, 0 0 99 99 0;
363, 0 0 99 99 0;
364, 0 0 99 99 0;
365, 0 0 96 96 0;
366, 0 0 93 93 0;
367, 0 0 86 86 0;
368, 0 0 81 81 0;
369, 0 0 78 78 0;
370, 0 0 71 71 0;
371, 0 0 63 63 0;
372, 0 0 56 56 0;
373, 0 0 51 51 0;
374, 0 0 48 48 0;
375, 0 0 44 44 0;
376, 0 0 41 41 0;
377, 0 0 37 37 0;
378, 0 0 34 34 0;
379, 0 0 30 30 0;
380, 0 0 27 27 0;
381, 0 0 24 24 0;
382, 0 0 17 17 0;
383, 0 0 12 12 0;
384, 0 0 6 6 0;
385, 0 0 1 1 0;
386, 0 0 0 0 0;
387, 0 0 0 0 0;
388, 0 0 0 0 0;
389, 0 0 0 0 0;
390, 0 0 0 0 0;
391, 0 0 0 0 0;
392, 0 0 0 0 0;
393, 0 0 0 0 0;
394, 0 0 1 1 0;
395, 0 0 5 5 0;
396, 0 0 9 9 0;
397, 0 0 9 9 0;
398, 0 0 15 15 0;
399, 0 0 22 22 0;
400, 0 0 25 25 0;
401, 0 0 34 34 0;
402, 0 0 37 37 0;
403, 0 0 42 42 0;
404, 0 0 44 44 0;
405, 0 0 48 48 0;
406, 0 0 54 54 0;
407, 0 0 58 58 0;
408, 0 0 59 59 0;
409, 0 0 65 65 0;
410, 0 0 73 73 0;
411, 0 0 78 78 0;
412, 0 0 80 80 0;
413, 0 0 81 81 0;
414, 0 0 85 85 0;
415, 0 0 87 87 0;
416, 0 0 89 89 0;
417, 0 0 92 92 0;
418, 0 0 95 95 0;
419, 0 0 99 99 0;
420, 0 0 99 99 0;
421, 0 0 99 99 0;
422, 0 0 99 99 0;
423, 0 0 99 99 0;
424, 0 0 99 99 0;
425, 0 0 99 99 0;
426, 0 0 99 99 0;
427, 0 0 99 99 0;
428, 0 0 97 97 0;
429, 0 0 95 95 0;
430, 0 0 88 88 0;
431, 0 0 87 87 0;
432, 0 0 81 81 0;
433, 0 0 76 76 0;
434, 0 0 71 71 0;
435, 0 0 66 66 0;
436, 0 0 57 57 0;
437, 0 0 51 51 0;
438, 0 0 44 44 0;
439, 0 0 43 43 0;
440, 0 0 41 41 0;
441, 0 0 36 36 0;
442, 0 0 34 34 0;
443, 0 0 29 29 0;
444, 0 0 27 27 0;
445, 0 0 26 26 0;
446, 0 0 17 17 0;
447, 0 0 12 12 0;
448, 0 0 6 6 0;
449, 0 0 1 1 0;
450, 0 0 0 0 0;
451, 0 0 0 0 0;
452, 0 0 0 0 0;
453, 0 0 0 0 0;
454, 0 0 0 0 0;
455, 0 0 0 0 0;
456, 0 0 0 0 0;
457, 0 0 0 0 0;
458, 0 0 0 0 0;
459, 0 0 0 0 0;
460, 0 0 0 0 0;
461, 0 0 1 1 0;
462, 0 0 5 5 0;
463, 0 0 7 7 0;
464, 0 0 12 12 0;
465, 0 0 23 23 0;
466, 0 0 30 30 0;
467, 0 0 35 35 0;
468, 0 0 38 38 0;
469, 0 0 42 42 0;
470, 0 0 46 46 0;
471, 0 0 48 48 0;
472, 0 0 52 52 0;
473, 0 0 55 55 0;
474, 0 0 58 58 0;
475, 0 0 62 62 0;
476, 0 0 65 65 0;
477, 0 0 68 68 0;
478, 0 0 71 71 0;
479, 0 0 71 71 0;
480, 0 0 75 75 0;
481, 0 0 75 75 0;
482, 0 0 77 77 0;
483, 0 0 80 80 0;
484, 0 0 83 83 0;
485, 0 0 86 86 0;
486, 0 0 92 92 0;
487, 0 0 96 96 0;
488, 0 0 98 98 0;
489, 0 0 98 98 0;
490, 0 0 98 98 0;
491, 0 0 98 98 0;
492, 0 0 98 98 0;
493, 0 0 98 98 0;
494, 0 0 98 98 0;
495, 0 0 97 97 0;
496, 0 0 95 95 0;
497, 0 0 90 90 0;
498, 0 0 82 82 0;
499, 0 0 79 79 0;
500, 0 0 74 74 0;
501, 0 0 72 72 0;
502, 0 0 68 68 0;
503, 0 0 65 65 0;
504, 0 0 62 62 0;
505, 0 0 59 59 0;
506, 0 0 55 55 0;
507, 0 0 52 52 0;
508, 0 0 46 46 0;
509, 0 0 43 43 0;
510, 0 0 38 38 0;
511, 0 0 31 31 0;
512, 0 0 28 28 0;
513, 0 0 25 25 0;
514, 0 0 22 22 0;
515, 0 0 21 21 0;
516, 0 0 18 18 0;
517, 0 0 15 15 0;
518, 0 0 4 4 0;
519, 0 0 3 3 0;
520, 0 0 3 3 0;
521, 0 0 2 2 0;
522, 0 0 0 0 0;
523, 0 0 0 0 0;
524, 0 0 0 0 0;
525, 0 0 0 0 0;
526, 0 0 0 0 0;
527, 0 0 3 3 0;
528, 0 0 9 9 0;
529, 0 0 10 10 0;
530, 0 0 12 12 0;
531, 0 0 13 13 0;
532, 0 0 16 16 0;
533, 0 0 22 22 0;
534, 0 0 33 33 0;
535, 0 0 42 42 0;
536, 0 0 53 53 0;
537, 0 0 53 53 0;
538, 0 0 62 62 0;
539, 0 0 70 70 0;
540, 0 0 75 75 0;
541, 0 0 78 78 0;
542, 0 0 81 81 0;
543, 0 0 91 91 0;
544, 0 0 95 95 0;
545, 0 0 99 99 0;
546, 0 0 99 99 0;
547, 0 0 99 99 0;
548, 0 0 99 99 0;
549, 0 0 99 99 0;
550, 0 0 99 99 0;
551, 0 0 99 99 0;
552, 0 0 99 99 0;
553, 0 0 99 99 0;
554, 0 0 97 97 0;
555, 0 0 95 95 0;
556, 0 0 93 93 0;
557, 0 0 90 90 0;
558, 0 0 87 87 0;
559, 0 0 84 84 0;
560, 0 0 78 78 0;
561, 0 0 72 72 0;
562, 0 0 67 67 0;
563, 0 0 65 65 0;
564, 0 0 59 59 0;
565, 0 0 56 56 0;
566, 0 0 53 53 0;
567, 0 0 51 51 0;
568, 0 0 49 49 0;
569, 0 0 46 46 0;
570, 0 0 44 44 0;
571, 0 0 39 39 0;
572, 0 0 34 34 0;
573, 0 0 31 31 0;
574, 0 0 28 28 0;
575, 0 0 23 23 0;
576, 0 0 20 20 0;
577, 0 0 15 15 0;
578, 0 0 13 13 0;
579, 0 0 12 12 0;
580, 0 0 10 10 0;
581, 0 0 5 5 0;
582, 0 0 2 2 0;
583, 0 0 1 1 0;
584, 0 0 0 0 0;
585, 0 0 0 0 0;
586, 0 0 0 0 0;
587, 0 0 0 0 0;
588, 0 0 0 0 0;
589, 0 0 0 0 0;
590, 0 0 1 1 0;
591, 0 0 5 5 0;
592, 0 0 12 12 0;
593, 0 0 15 15 0;
594, 0 0 19 19 0;
595, 0 0 24 24 0;
596, 0 0 25 25 0;
597, 0 0 27 27 0;
598, 0 0 28 28 0;
599, 0 0 31 31 0;
600, 0 0 31 31 0;
601, 0 0 37 37 0;
602, 0 0 41 41 0;
603, 0 0 50 50 0;
604, 0 0 56 56 0;
605, 0 0 57 57 0;
606, 0 0 58 58 0;
607, 0 0 68 68 0;
608, 0 0 75 75 0;
609, 0 0 76 76 0;
610, 0 0 78 78 0;
611, 0 0 81 81 0;
612, 0 0 82 82 0;
613, 0 0 84 84 0;
614, 0 0 88 88 0;
615, 0 0 89 89 0;
616, 0 0 95 95 0;
617, 0 0 97 97 0;
618, 0 0 99 99 0;
619, 0 0 99 99 0;
620, 0 0 99 99 0;
621, 0 0 99 99 0;
622, 0 0 99 99 0;
623, 0 0 99 99 0;
624, 0 0 99 99 0;
625, 0 0 99 99 0;
626, 0 0 99 99 0;
627, 0 0 99 99 0;
628, 0 0 99 99 0;
629, 0 0 96 96 0;
630, 0 0 94 94 0;
631, 0 0 87 87 0;
632, 0 0 81 81 0;
633, 0 0 78 78 0;
634, 0 0 76 76 0;
635, 0 0 74 74 0;
636, 0 0 70 70 0;
637, 0 0 68 68 0;
638, 0 0 61 61 0;
639, 0 0 61 61 0;
640, 0 0 60 60 0;
641, 0 0 57 57 0;
642, 0 0 55 55 0;
643, 0 0 53 53 0;
644, 0 0 48 48 0;
645, 0 0 45 45 0;
646, 0 0 35 35 0;
647, 0 0 33 33 0;
648, 0 0 30 30 0;
649, 0 0 29 29 0;
650, 0 0 28 28 0;
651, 0 0 27 27 0;
652, 0 0 21 21 0;
653, 0 0 19 19 0;
654, 0 0 15 15 0;
655, 0 0 13 13 0;
656, 0 0 13 13 0;
657, 0 0 11 11 0;
658, 0 0 9 9 0;
659, 0 0 5 5 0;
660, 0 0 2 2 0;
661, 0 0 1 1 0;
662, 0 0 1 1 0;
663, 0 0 1 1 0;
664, 0 0 0 0 0;
665, 0 0 0 0 0;
666, 0 0 0 0 0;
667, 0 0 0 0 0;
668, 0 0 0 0 0;
669, 0 0 1 1 0;
670, 0 0 2 2 0;
671, 0 0 2 2 0;
672, 0 0 8 8 0;
673, 0 0 10 10 0;
674, 0 0 12 12 0;
675, 0 0 15 15 0;
676, 0 0 16 16 0;
677, 0 0 21 21 0;
678, 0 0 38 38 0;
679, 0 0 44 44 0;
680, 0 0 45 45 0;
681, 0 0 47 47 0;
682, 0 0 48 48 0;
683, 0 0 48 48 0;
684, 0 0 52 52 0;
685, 0 0 58 58 0;
686, 0 0 62 62 0;
687, 0 0 63 63 0;
688, 0 0 66 66 0;
689, 0 0 68 68 0;
690, 0 0 68 68 0;
691, 0 0 75 75 0;
692, 0 0 83 83 0;
693, 0 0 86 86 0;
694, 0 0 90 90 0;
695, 0 0 93 93 0;
696, 0 0 99 99 0;
697, 0 0 99 99 0;
698, 0 0 99 99 0;
699, 0 0 99 99 0;
700, 0 0 99 99 0;
701, 0 0 99 99 0;
702, 0 0 99 99 0;
703, 0 0 99 99 0;
704, 0 0 99 99 0;
705, 0 0 99 99 0;
706, 0 0 99 99 0;
707, 0 0 97 97 0;
708, 0 0 95 95 0;
709, 0 0 93 93 0;
710, 0 0 86 86 0;
711, 0 0 81 81 0;
712, 0 0 77 77 0;
713, 0 0 72 72 0;
714, 0 0 70 70 0;
715, 0 0 69 69 0;
716, 0 0 66 66 0;
717, 0 0 65 65 0;
718, 0 0 62 62 0;
719, 0 0 57 57 0;
720, 0 0 54 54 0;
721, 0 0 47 47 0;
722, 0 0 44 44 0;
723, 0 0 41 41 0;
724, 0 0 36 36 0;
725, 0 0 34 34 0;
726, 0 0 26 26 0;
727, 0 0 21 21 0;
728, 0 0 21 21 0;
729, 0 0 18 18 0;
730, 0 0 16 16 0;
731, 0 0 7 7 0;
732, 0 0 7 7 0;
733, 0 0 5 5 0;
734, 0 0 4 4 0;
735, 0 0 1 1 0;
736, 0 0 0 0 0;
737, 0 0 0 0 0;
738, 0 0 0 0 0;
739, 0 0 0 0 0;
740, 0 0 0 0 0;
741, 0 0 0 0 0;
742, 0 0 0 0 0;
743, 0 0 0 0 0;
744, 0 0 0 0 0;
745, 0 0 0 0 0;
746, 0 0 0 0 0;
747, 0 0 4 4 0;
748, 0 0 5 5 0;
749, 0 0 10 10 0;
750, 0 0 13 13 0;
751, 0 0 31 31 0;
752, 0 0 31 31 0;
753, 0 0 32 32 0;
754, 0 0 33 33 0;
755, 0 0 47 47 0;
756, 0 0 51 51 0;
757, 0 0 53 53 0;
758, 0 0 55 55 0;
759, 0 0 60 60 0;
760, 0 0 69 69 0;
761, 0 0 72 72 0;
762, 0 0 73 73 0;
763, 0 0 78 78 0;
764, 0 0 81 81 0;
765, 0 0 82 82 0;
766, 0 0 84 84 0;
767, 0 0 87 87 0;
768, 0 0 89 89 0;
769, 0 0 92 92 0;
770, 0 0 95 95 0;
771, 0 0 97 97 0;
772, 0 0 98 98 0;
773, 0 0 99 99 0;
774, 0 0 99 99 0;
775, 0 0 99 99 0;
776, 0 0 99 99 0;
777, 0 0 99 99 0;
778, 0 0 99 99 0;
779, 0 0 99 99 0;
780, 0 0 99 99 0;
781, 0 0 99 99 0;
782, 0 0 99 99 0;
783, 0 0 97 97 0;
784, 0 0 97 97 0;
785, 0 0 97 97 0;
786, 0 0 96 96 0;
787, 0 0 94 94 0;
788, 0 0 91 91 0;
789, 0 0 89 89 0;
790, 0 0 88 88 0;
791, 0 0 87 87 0;
792, 0 0 84 84 0;
793, 0 0 82 82 0;
794, 0 0 79 79 0;
795, 0 0 77 77 0;
796, 0 0 75 75 0;
797, 0 0 70 70 0;
798, 0 0 66 66 0;
799, 0 0 63 63 0;
800, 0 0 59 59 0;
801, 0 0 58 58 0;
802, 0 0 54 54 0;
803, 0 0 51 51 0;
804, 0 0 51 51 0;
805, 0 0 42 42 0;
806, 0 0 38 38 0;
807, 0 0 28 28 0;
808, 0 0 24 24 0;
809, 0 0 23 23 0;
810, 0 0 22 22 0;
811, 0 0 20 20 0;
812, 0 0 18 18 0;
813, 0 0 14 14 0;
814, 0 0 11 11 0;
815, 0 0 10 10 0;
816, 0 0 6 6 0;
817, 0 0 4 4 0;
818, 0 0 2 2 0;
819, 0 0 1 1 0;
820, 0 0 0 0 0;
821, 0 0 0 0 0;
822, 0 0 0 0 0;
823, 0 0 0 0 0;
824, 0 0 0 0 0;
825, 0 0 1 1 0;
826, 0 0 2 2 0;
827, 0 0 2 2 0;
828, 0 0 4 4 0;
829, 0 0 6 6 0;
830, 0 0 7 7 0;
831, 0 0 8 8 0;
832, 0 0 14 14 0;
833, 0 0 16 16 0;
834, 0 0 18 18 0;
835, 0 0 22 22 0;
836, 0 0 24 24 0;
837, 0 0 33 33 0;
838, 0 0 43 43 0;
839, 0 0 49 49 0;
840, 0 0 53 53 0;
841, 0 0 58 58 0;
842, 0 0 62 62 0;
843, 0 0 65 65 0;
844, 0 0 68 68 0;
845, 0 0 73 73 0;
846, 0 0 78 78 0;
847, 0 0 80 80 0;
848, 0 0 91 91 0;
849, 0 0 93 93 0;
850, 0 0 94 94 0;
851, 0 0 94 94 0;
852, 0 0 95 95 0;
853, 0 0 95 95 0;
854, 0 0 96 96 0;
855, 0 0 96 96 0;
856, 0 0 99 99 0;
857, 0 0 99 99 0;
858, 0 0 99 99 0;
859, 0 0 99 99 0;
860, 0 0 99 99 0;
861, 0 0 99 99 0;
862, 0 0 99 99 0;
863, 0 0 96 96 0;
864, 0 0 92 92 0;
865, 0 0 87 87 0;
866, 0 0 83 83 0;
867, 0 0 78 78 0;
868, 0 0 78 78 0;
869, 0 0 76 76 0;
870, 0 0 74 74 0;
871, 0 0 71 71 0;
872, 0 0 69 69 0;
873, 0 0 67 67 0;
874, 0 0 63 63 0;
875, 0 0 61 61 0;
876, 0 0 57 57 0;
877, 0 0 54 54 0;
878, 0 0 52 52 0;
879, 0 0 48 48 0;
880, 0 0 47 47 0;
881, 0 0 45 45 0;
882, 0 0 44 44 0;
883, 0 0 40 40 0;
884, 0 0 36 36 0;
885, 0 0 32 32 0;
886, 0 0 29 29 0;
887, 0 0 24 24 0;
888, 0 0 17 17 0;
889, 0 0 11 11 0;
890, 0 0 10 10 0;
891, 0 0 9 9 0;
892, 0 0 7 7 0;
893, 0 0 4 4 0;
894, 0 0 1 1 0;
895, 0 0 0 0 0;
896, 0 0 0 0 0;
897, 0 0 0 0 0;
898, 0 0 0 0 0;
899, 0 0 0 0 0;
900, 0 0 0 0 0;
901, 0 0 0 0 0;
902, 0 0 0 0 0;
903, 0 0 0 0 0;
904, 0 0 0 0 0;
905, 0 0 0 0 0;
906, 0 0 0 0 0;
907, 0 0 0 0 0;
908, 0 0 0 0 0;
909, 0 0 1 1 0;
910, 0 0 1 1 0;
911, 0 0 1 1 0;
912, 0 0 1 1 0;
913, 0 0 1 1 0;
914, 0 0 1 1 0;
915, 0 0 1 1 0;
916, 0 0 1 1 0;
917, 0 0 1 1 0;
918, 0 0 1 1 0;
919, 0 0 1 1 0;
920, 0 0 1 1 0;
921, 0 0 1 1 0;
922, 0 0 1 1 0;
923, 0 0 1 1 0;
924, 0 0 1 1 0;
925, 0 0 1 1 0;
926, 0 0 1 1 0;
927, 0 0 1 1 0;
928, 0 0 1 1 0;
929, 0 0 0 0 0;
930, 0 0 0 0 0;
931, 0 0 0 0 0;
932, 0 0 0 0 0;
933, 0 0 0 0 0;
934, 0 0 0 0 0;
935, 0 0 0 0 0;
936, 0 0 0 0 0;
937, 0 0 0 0 0;
938, 0 0 0 0 0;
939, 0 0 0 0 0;
940, 0 0 0 0 0;
941, 0 0 0 0 0;
942, 0 0 0 0 0;
943, 0 0 0 0 0;
944, 0 0 0 0 0;
945, 0 0 0 0 0;
946, 0 0 0 0 0;
947, 0 0 0 0 0;
948, 0 0 0 0 0;
949, 0 0 0 0 0;
950, 0 0 0 0 0;
951, 0 0 0 0 0;
952, 0 0 0 0 0;
953, 0 0 0 0 0;
954, 0 0 0 0 0;
955, 0 0 0 0 0;
956, 0 0 1 1 0;
957, 0 0 5 5 0;
958, 0 0 5 5 0;
959, 0 0 5 5 0;
960, 0 0 5 5 0;
961, 0 0 8 8 0;
962, 0 0 12 12 0;
963, 0 0 15 15 0;
964, 0 0 21 21 0;
965, 0 0 24 24 0;
966, 0 0 26 26 0;
967, 0 0 28 28 0;
968, 0 0 28 28 0;
969, 0 0 31 31 0;
970, 0 0 32 32 0;
971, 0 0 38 38 0;
972, 0 0 42 42 0;
973, 0 0 43 43 0;
974, 0 0 45 45 0;
975, 0 0 47 47 0;
976, 0 0 48 48 0;
977, 0 0 52 52 0;
978, 0 0 58 58 0;
979, 0 0 62 62 0;
980, 0 0 65 65 0;
981, 0 0 65 65 0;
982, 0 0 69 69 0;
983, 0 0 84 84 0;
984, 0 0 85 85 0;
985, 0 0 92 92 0;
986, 0 0 94 94 0;
987, 0 0 98 98 0;
988, 0 0 99 99 0;
989, 0 0 99 99 0;
990, 0 0 99 99 0;
991, 0 0 99 99 0;
992, 0 0 99 99 0;
993, 0 0 99 99 0;
994, 0 0 97 97 0;
995, 0 0 94 94 0;
996, 0 0 91 91 0;
997, 0 0 80 80 0;
998, 0 0 71 71 0;
999, 0 0 68 68 0;
